customs_office_id,name,country,street_and_address,postcode,city,latitude,longitude
ES001115,ADUANA DE CADIZ - ZONA FRANCA,ES,"APARTADOS DE CORREOS,155",11071,CADIZ,36.5297438,-6.2928976
ES001130,ADUANA DE ALGECIRAS DOMICILIACIÓN,ES,"AVENIDA DE LA HISPANIDAD, Nº 1",11207,ALGECIRAS - (CÁDIZ),36.1816442,-5.3856846
ES001131,ADUANA DE ALGECIRAS MARÍTIMA,ES,AVDA. DE LA HISPANIDAD 1,11207,ALGECIRAS (CADIZ),37.1912891,-3.7116791
ES001133,ADUANA DE ALGECIRAS- TARIFA,ES,AVDA DE LA HISPANIDAD 1,11071,ALGECIRAS (CADIZ),37.1912891,-3.7116791
ES001136,ADUANA DE ALGECIRAS HELIPUERTO,ES,AVDA. DE LA HISPANIDAD 1,11207,ALGECIRAS (CADIZ),37.1912891,-3.7116791
ES001141,ADUANA DE CADIZ - CARRETERA,ES,"PLAZA DE SEVILLA , S/N",11006,CADIZ,36.5299867,-6.2890914
ES001161,ADUANA DE LÍNEA DE CONCEPCIÓN-MAR,ES,PASAJE CAMPO ESPAÑOL S/N,11300,LA LÍNEA DE LA CONCEPCIÓN (CÁDIZ),36.1677899,-5.3482396
ES001165,ADUANA DE LA LINEA DOMICILIACION,ES,CAMPO ESPAÑOL S/N,11300,LA LÍNEA DE LA CONCEPCIÓN (CÁDIZ),36.1677899,-5.3482396
ES001167,ADUANA DE LA LINEA DE LA CONCEPCIÓN,ES,"PASAJE CAMPO ESPAÑOL, S/N",11300,LA LINEA DE LA CONCEPCIÓN (CADIZ),36.1677899,-5.3482396
ES001175,ADUANA DE ALGECIRAS CENTRALIZADORA,ES,"AVDA. DE LA HISPANIDAD, 1",11207,ALGECIRAS (CÁDIZ),40.2935542,-3.7898275
ES001201,ADUANA DE CASTELLON AEROPUERTO,ES,"CARRETERA CV 13 KM 2,4",12181,CASTELLON DE LA PLANA,40.2125879,0.1103149
ES001211,ADUANA DE CASTELLON DE LA PLANA,ES,PASEO RIBALTA 12,12004,CASTELLON DE LA PLANA,39.9876743,-0.0428991
ES001241,ADUANA DE CASTELLON - CARRETERA,ES,PASEO RIBALTA 12,12004,GRAO-CASTELLON DE LA PLANA,39.9876743,-0.0428991
ES001301,ADUANA DE CIUDAD REAL AEROPUERTO,ES,"AUTOVIA A43, SALIDA KM. 178",13071,CIUDAD REAL,38.9854201,-3.9285138
ES001341,ADUANA DE CIUDAD REAL CARRETERA,ES,"RUIZ MOROTE, 4",13071,CIUDAD REAL,38.9844311,-3.9269677
ES001441,ADUANA DE CORDOBA CARRETERA,ES,"AVENIDAGRAN CAPITAN, 8 - 2ª PLANTA",14071,CÓRDOBA,37.8845813,-4.7760138
ES001501,ADUANA AEROPUERTO A CORUÑA-ALVEDRO,ES,"ALFEREZ PROVISIONAL, Nº 5",15006,A CORUÑA,43.365351,-8.4035978
ES001507,ADUANA AEROPUERTO SANTIAGO-LABACOLL,ES,AEROPUERTO DE LABACOLLA,15820,LABACOLLA (A CORUÑA),42.8920814,-8.419593899999999
ES001511,ADUANA DE A CORUÑA,ES,AVENIDA ALFEREZ PROVISIONAL 5,15006,A CORUÑA,43.3665663,-8.402732
ES001517,ADUANA DE A CORUÑA-DEPOSITO FRANCO,ES,"ALFEREZ PROVISIONAL, Nº 5",15006,A CORUÑA,43.365351,-8.4035978
ES001521,ADUANA DE EL FERROL-MARITIMA,ES,PASEO DE LA MARINA S/N,15401,FERROL (A CORUÑA),43.478288,-8.2438071
ES001541,ADUANA DE A CORUÑA CARRETERA,ES,"AVDA DEL PUERTO, 11",15006,A CORUÑA,43.3709703,-8.3959425
ES001551,ADUANA DE EL FERROL - CARRETERA,ES,"RUA TELLERIAS, S/N",15406,FERROL (A CORUÑA),43.4757665,-8.1687625
ES001641,ADUANA DE CUENCA CARRETERA,ES,"PARQUE SAN JULIÁN, Nº 12",16002,CUENCA,40.0727888,-2.1347412
ES001701,ADUANA AEROPUERTO GIRONA-COSTA BRAV,ES,AEROPUERTO GIRONA-COSTA BRAVA,17185,VILOBI D´ONYAR,41.9044947,2.762426
ES001711,ADUANA DE PALAMOS-MARITIMA,ES,"AVD.CLUB NAUTIC, S/N",17230,PALAMOS (GERONA),41.8495354,3.1278785
ES001741,ADUANA DE LA JUNQUERA,ES,"CARRETERA NACIONAL II, S/N",17700,LA JUNQUERA (GERONA),41.6282123,0.7903773
ES001755,ADUANA DE LA JUNQUERA-CENTRALIZADOR,ES,"Carretera Nacional II, s/n",17700,LA JUNQUERA (GERONA),41.6282123,0.7903773
ES001761,ADUANA DE VILLAMALLA,ES,COMPLEJO FITO-SANITARIO S/N,17469,VILLAMALLA (GERONA),42.217008,2.9706816
ES001771,ADUANA DE PORT BOU - FERROCARRIL,ES,"ESTACIÓN DE RENFE, S/N",17497,PORT BOU,42.4247982,3.1580125
ES001801,ADUANA DE GRANADA-AEROPUERTO,ES,"Avenida de la Constitución, 1",18001,GRANADA,37.1734995,-3.5995337
ES001811,ADUANA DE MOTRIL,ES,REC. PORTUARIO - PUERTO DE MOTRIL,18613,MOTRIL (GRANADA),36.7450888,-3.5207655
ES001841,ADUANA DE MOTRIL-CARRETERA,ES,AVDA DEL PUERTO S/N,18600,MOTRIL (GRANADA),36.757256,-2.6083168
ES001941,ADUANA DE GUADALAJARA CARRETERA,ES,"CALLE MAYOR, 17",19071,GUADALAJARA,40.6326979,-3.1646067
ES001950,ADUANA DE GUADALAJARA DOMICILIACIÓN,ES,"CALLE MAYOR, 17",19071,GUADALAJARA,40.6326979,-3.1646067
ES002001,ADUANA AEROPUERTO IRÚN,ES,AEROPUERTO DE FUENTERRABÍA,20300,FUENTERRABÍA (GUIPÚZCOA),43.3566213,-1.7919056
ES002011,ADUANA DE PASAJES - MARÍTIMA,ES,RECINTO PORTUARIO,20110,PASAJES (GUIPUZCOA),43.3239952,-1.9200587
ES002045,ADUANA DE IRUN-ZAISA,ES,"PLAZA DE EUSKADI, 8",20305,IRUN (GUIPUZCOA),43.3383176,-1.7888095
ES002051,ADUANA DE PASAJES CARRETERA,ES,"ZONA PORTUARIA, S/N",20110,PASAJES (GUIPUZCOA),43.5621115,-5.9161576
ES002071,ADUANA DE IRÚN FERROCARRIL,ES,"ADUANA, 20",20300,IRÚN (GUIPÚZCOA),38.6867268,-4.1093185
ES002111,ADUANA DE HUELVA - PRINCIPAL,ES,PLAZA 12 DE OCTUBRE,21001,HUELVA,37.2575874,-6.9484945
ES002141,ADUANA DE HUELVA - CARRETERA,ES,"PLAZA 12 DE OCTUBRE, S/N",21001,HUELVA,37.2575874,-6.9484945
ES002341,ADUANA DE JAÉN DOMICILIACIÓN,ES,PLAZA DE LA CONSTITUCIÓN 2,23071,JAEN,37.7728858,-3.7883289
ES002441,ADUANA DE LEÓN CARRETERA,ES,"GRAN VÍA DE SAN MARCOS, Nº 18",24071,LEÓN,42.5996787,-5.5762713
ES002541,ADUANA DE LA FARGA DE MOLES,ES,CARRETERA DE ANDORRA KM. 9,25799,LA FARGA DE MOLES (LLEIDA)),42.4323333,1.4704394
ES002561,ADUANA DE LLEIDA CARRETERA,ES,"PZA DE CERVANTES, 17",25071,LLEIDA,41.6147605,0.6267842
ES002641,ADUANA DE LOGROÑO,ES,"VÍCTOR PRADERA, Nº 4 - 2ª PLANTA",26071,LOGROÑO,42.4661196,-2.4396676
ES002711,ADUANA DE RIBADEO,ES,"PLAZA DE ESPAÑA,2",27700,RIBADEO (LUGO),43.5361589,-7.0436775
ES002800,ADUANA DE MADRID-CENTRAL,ES,C/ GUZMAN DE BUENO 139,28003,MADRID,40.4167047,-3.7035825
ES002801,ADUANA AEROPUERTO MADRID-BARAJAS,ES,CENTRO DE CARGA AÉREA DE BARAJAS,28042,MADRID,40.4571279,-3.5813528
ES002803,ADUANA POSTAL DE MADRID,ES,CENTRO DE CARGA AÉREA-EDIF. ADMÓN,28042,MADRID,40.4167047,-3.7035825
ES002861,ADUANA DE MADRID-DOMICILIACIÓN,ES,"GUZMÁN EL BUENO, 139",28003,MADRID,40.4442384,-3.712419
ES002901,ADUANA AEROPUERTO MÁLAGA,ES,AVDA DE GARCIA MORATO S/N-TERMINAL,29071,MALAGA,36.7213028,-4.4216366
ES002911,ADUANA DE MALAGA-PRINCIPAL,ES,"AVDA. MANUEL AGUSTIN HEREDIA, 11",29001,MALAGA,36.717191,-4.4202302
ES002915,ADUANA DE MALAGA- DOMICILIACIÓN,ES,"AVDA. MANUEL AGUSTIN HEREDIA, 11",29001,MALAGA,36.717191,-4.4202302
ES002941,ADUANA DE MALAGA-CARRETERA,ES,"AVDA. MANUEL AGUSTIN HEREDIA, 11",29001,MALAGA,36.717191,-4.4202302
ES003001,ADUANA DE MURCIA AEROPUERTO INTERNA,ES,"Avda. España, nº 101",30154,Lo Jurado - Murcia,38.0404311,-1.350379
ES003011,ADUANA DE CARTAGENA - PRINCIPAL,ES,REAL 1,30201,CARTAGENA (MURCIA),39.3342846,-0.608392
ES003051,ADUANA DE MURCIA - CARRETERA,ES,FUENTE ALAMO 7,30169,SAN GINES (MURCIA),40.6444083,-3.9933303
ES003161,ADUANA DE PAMPLONA - IMARCOAÍN,ES,"CALLE RIO ARGA, 13.",31119,CIUDAD DEL TRANSPORTE - IMARCOAIN,42.8196166,-1.6485975
ES003171,ADUANA DE PAMPLONA - NOAÍN FERROC.,ES,CARRETERA ESTACION S/N,31110,NOAÍN (PAMPLONA),42.5914467,0.5379718
ES003241,ADUANA DE OURENSE CARRETERA,ES,"C/ SANTO DOMINGO, 25",32003,OURENSE,42.3438932,-7.8571792
ES003301,ADUANA AEROPUERTO DE ASTURIAS,ES,"SANTIAGO DEL MONTE, S/N",33459,CASTRILLÓN - AVILES,43.5496316,-6.0283513
ES003311,ADUANA DE GIJON -MARITIMA,ES,"MARQUES DE SAN ESTEBA, 24",33206,GIJÓN (ASTURIAS),43.5449422,-5.66275
ES003331,ADUANA DE AVILÉS MARÍTIMA,ES,"AVENIDA CONDE DE GUADALHORCE, 17",33401,AVILÉS (ASTURIAS),43.5683842,-5.9225867
ES003341,ADUANA DE GIJÓN CARRETERA,ES,"C/ MARQUES DE SAN ESTEBAN, 24",33206,GIJÓN (ASTURIAS),43.5423136,-5.667026
ES003351,ADUANA DE AVILES CARRETERA,ES,"AVENIDA CONDE DE GUADALHORCE, 17",33401,AVILES (ASTURIAS),43.5683842,-5.9225867
ES003371,ADUANA DE GIJON - FERROCARRIL,ES,"C/ MARQUES DE SAN ESTEBAN, 24",33206,GIJON,43.5423136,-5.667026
ES003441,ADUANA DE PALENCIA-CARRETERA,ES,"PLAZUELA DE LA SAL, 1",34071,PALENCIA,42.0105763,-4.5321619
ES003541,ADUANA DE FUERTEVENTURA-MAR. (T1),ES,"CALLE PRIMERO DE MAYO, 92",35600,PUERTO DEL ROSARIO-FUERTEVENTURA,28.5016778,-13.8591883
ES003551,ADUANA AEROPUERTO FUERTEVENTURA,ES,"CALLE PRIMERO DE MAYO, 92",35671,PUERTO DEL ROSARIO-FUERTEVENTURA,28.5016778,-13.8591883
ES003561,ADUANA DE LANZAROTE-MARITIMA (T1),ES,"CALLE VARGAS, 6",35500,LANZAROTE-ARRECIFE,41.673408,-0.891866
ES003571,ADUANA AEROPUERTO LANZAROTE,ES,"CALLE VARGAS, 6",35571,LANZAROTE,42.059359,-3.5197171
ES003581,ADUANA AEROPUERTO GRAN CANARIA,ES,TERMINAL DE CARGA 2ª,35230,TELDE - GRAN CANARIA,28.150268,-15.6346237
ES003591,ADUANA DE LAS PALMAS MARÍTIMA (T1),ES,"PLAZA JUAN BORDES CLAVERIE, S/N",35008,LAS PALMAS DE GRAN CANARIA,28.1474275,-15.4208321
ES003593,ADUANA DE GRAN CANARIA POSTAL,ES,"CALLE TELÉGRAFO, S/N",35019,LAS PALMAS DE GRAN CANARIA,37.3298348,-5.9351178
ES003601,ADUANA AEROPUERTO VIGO,ES,AEROPUERTO DE PEINADOR,36271,VIGO,42.2329225,-8.6261661
ES003611,ADUANA DE VIGO-PRINCIPAL,ES,"AREAL, 1-3",36201,VIGO,42.3336401,-8.4492614
ES003621,ADUANA DE MARIN,ES,"AVDA.OURENSE,4",36900,MARIN (PONTEVEDRA),42.3926703,-8.6972713
ES003631,ADUANA DE VILAGARCIA DE AROUSA-MAR.,ES,"RÚA DE PASAXEIROS, Nº 3",36600,VILAGARCIA DE AROUSA (PONTEVEDRA),42.5981913,-8.7693038
ES003641,ADUANA DE VIGO CARRETERA,ES,"AREAL, 1-3",36201,VIGO,42.3336401,-8.4492614
ES003651,ADUANA DE VILAGARCIA DE AROUSA CAR.,ES,"RÚA DE PASAXEIROS, Nº 3",36600,VILAGARCIA DE AROUSA (PONTEVEDRA),42.5981913,-8.7693038
ES003681,ADUANA DE VIGO-ZONA FRANCA,ES,"MUELLE DE BOUZAS, S/N",36208,VIGO,42.2376602,-8.7247205
ES003691,ADUANA DE VIGO DOMICILIACIÓN,ES,"AREAL, 1-3",36201,VIGO - (PONTEVEDRA),42.3336401,-8.4492614
ES003741,ADUANA DE SALAMANCA-CARRETERA,ES,"C/. RECTOR LUCENA, 12-18",37071,SALAMANCA,40.9668556,-5.6634012
ES003861,ADUANA DE STA CRUZ DE PALMA-MAR.T1,ES,"AVENIDA DE LOS INDIANOS, 10",38700,SANTA CRUZ DE LA PALMA,28.6807323,-17.7667747
ES003871,ADUANA AEROPUERTO LA PALMA,ES,"AVENIDA DE LOS INDIANOS, 10",38700,SANTA CRUZ DE LA PALMA,28.6807323,-17.7667747
ES003881,ADUANA AEROPUERTO TENERIFE SUR,ES,AEROPUERTO REINA SOFÍA,38610,GRANADILLA DE ABONA,28.046141,-16.5720078
ES003883,ADUANA AEROPUERTO TENERIFE NORTE,ES,AEROPUERTO DE LOS RODEOS,38297,LA LAGUNA-TENERIFE,28.4874982,-16.3459982
ES003891,ADUANA DE TENERIFE-MARÍTIMA,ES,"AVENIDA MARÍTIMA, 6",38003,SANTA CRUZ DE TENERIFE,28.3589566,-16.3682815
ES003893,ADUANA DE TENERIFE POSTALES,ES,"AVENIDA MARÍTIMA, 6",38003,SANTA CRUZ DE TENERIFE,28.3589566,-16.3682815
ES003901,ADUANA AEROPUERTO SANTANDER,ES,PARAYAS-MALIAÑO,39071,SANTANDER,43.4269288,-3.8242722
ES003911,ADUANA DE SANTANDER-MARITIMA,ES,ANTONIO LOPEZ 32,39071,SANTANDER,-18.5705603,-39.7514658
ES003921,ADUANA DE SANTANDER ZONA FRANCA,ES,"ANTONIO LÓPEZ, 32",39071,SANTANDER,-18.5705603,-39.7514658
ES003941,ADUANA DE SANTANDER CARRETERA,ES,ANTONIO LOPEZ 32,39071,SANTANDER,-18.5705603,-39.7514658
ES003955,ADUANA DE SANTANDER-CENTRALIZADORA,ES,"ANTONIO LÓPEZ, 32",39071,SANTANDER,-18.5705603,-39.7514658
ES004101,ADUANA AEROPUERTO SEVILLA,ES,AEROPUERTO DE SAN PABLO,41071,SEVILLA,37.3886303,-5.9953403
ES004111,ADUANA DE SEVILLA-PRINCIPAL,ES,"AVENIDA DE LA RAZA, 6",41012,SEVILLA,37.3680035,-5.989885
ES004115,SEVILLA-ZONA FRANCA,ES,"AVENIDA DE LA RAZA, 6",41071,SEVILLA,37.3680035,-5.989885
ES004141,ADUANA DE SEVILLA CARRETERA,ES,"AVENIDA DE LA RAZA, Nº 6",41071,SEVILLA,37.3687968,-5.989378
ES004241,ADUANA DE SORIA-CARRETERA,ES,"CABALLEROS, 19",42071,SORIA,41.6281733,-0.8895519
ES004301,ADUANA TARRAGONA AEROPUERTO (REUS),ES,"RAMBLA NOVA, 93",43071,TARRAGONA,41.1866472,1.2113425
ES004311,ADUANA DE TARRAGONA-MARITIMA,ES,RAMBLA NOVA 93,43071,TARRAGONA,41.1866472,1.2113425
ES004321,ADUANA DE SAN CARLOS DE LA RÁPITA,ES,MUELLE DE ANDALUCIA S/N,43071,TARRAGONA,36.8316397,-2.4659338
ES004341,ADUANA DE TARRAGONA-CARRETERA,ES,RAMBLA NOVA 93,43071,TARRAGONA,41.1866472,1.2113425
ES004350,ADUANA DE TARRAGONA-DOMICIL. Y DEP.,ES,"RAMBLA NOVA, 93",43071,TARRAGONA,41.1866472,1.2113425
ES004371,ADUANA DE TARRAGONA-FEROCARRIL,ES,"RAMBLA NOVA, 93",43071,TARRAGONA,41.1866472,1.2113425
ES004541,ADUANA DE TOLEDO DOMICILIACIÓN,ES,"ALFONSO X EL SABIO, 1",45071,TOLEDO,40.6543115,-4.6865792
ES004601,ADUANA AEROPUERTO VALENCIA,ES,EDIFICIO SERVICIOS GENERALES OF.003,46940,MANISES (VALENCIA),39.492989,-0.4621429
ES004611,ADUANA DE VALENCIA MARÍTIMA,ES,MUELLE ADUANA S/N,46024,VALENCIA,39.4697065,-0.3763353
ES004621,ADUANA DE SAGUNTO-MARITIMA,ES,P I INGRUINSA - PARCELA 3 S/N,46520,PUERTO SAGUNTO (VALENCIA),39.6631732,-0.2208575
ES004631,ADUANA DE GANDIA-MARITIMA,ES,RECINTO PORTUARIO-ZONA SUR,46730,GRAO DE GANDIA (VALENCIA),38.9934328,-0.1615239
ES004641,ADUANA DE VALENCIA CARRETERA,ES,"MUELLE DE LA ADUANA, S/N",46071,VALENCIA,39.462508,-0.3272886
ES004647,ADUANA DE SILLA-CARRETERA,ES,ESTACIÓN DE CAMIONES DE SILLA,46460,SILLA (VALENCIA),39.3632045,-0.4112618
ES004650,ADUANA DE VALENCIA-DOMICILIACIÓN,ES,MUELLE DE LA ADUANA S/N,46024,VALENCIA,39.462508,-0.3272886
ES004741,ADUANA DE VALLADOLID,ES,"AVENIDA SALAMANCA , 20",47071,VALLADOLID,41.6456553,-4.7431965
ES004801,ADUANA AEROPUERTO BILBAO,ES,TERMINAL DE CARGA DEL AEROPUERTO,48150,SONDICA (VIZCAYA),43.5597072,-6.0342666
ES004811,ADUANA DE BILBAO-MARITIMA,ES,PUERTO DE SANTURTZI.MUELLE A1,48980,SANTURTZI,43.3287527,-3.0318766
ES004825,ADUANA DE BILBAO-ZAL,ES,"BARROETA ALDAMAR, 1",48071,BILBAO,43.2635325,-2.9260134
ES004842,ADUANA DE BILBAO - CARRETERA,ES,"APARCAVISA - BARRIO DE JUNCAL, S/N",48510,TRAPAGA (VIZCAYA),43.3029342,-3.0170187
ES004850,ADUANA DE BILBAO DOMICILIACIÓN,ES,"BARROETA ALDAMAR, Nº 1",48071,BILBAO,43.2630084,-2.9262089
ES005001,ADUANA AEROPUERTO ZARAGOZA,ES,"CALLE TAORMINA, 10 - PLAZA",50197,ZARAGOZA,41.6470339,-1.0029394
ES005005,ADUANA DE ZARAGOZA - CENTRALIZADORA,ES,"CALLE TAORMINA, 10 - PLAZA",50197,ZARAGOZA,41.6470339,-1.0029394
ES005041,ADUANA DE ZARAGOZA CARRETERA/TIR,ES,"CALLE TAORMINA, 10 - PLAZA",50197,ZARAGOZA,41.6470339,-1.0029394
ES005060,ADUANA DE ZARAGOZA-DOMICILIACION,ES,"CALLE TAORMINA, 10 - PLAZA",50197,ZARAGOZA,41.6470339,-1.0029394
ES006000,ADUANA DESPACHO PENÍNSULA-BALEARES,ES,AVENIDA DEL LLANO CASTELLANO 17,28071,MADRID,40.4874734,-3.6852983
ESC17200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA PALMERA, 4",17600,FIGUERES (GIRONA),42.2671735,2.9643517
ESC53200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA DE LAS MARINAS, 1",53071,JEREZ DE LA FRONTERA,36.7319946,-2.6317105
ESD01200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"SAMANIEGO, 14",01008,VITORIA - GASTEIZ,42.5682299,-2.6790583
ESD01600,SEDE DESCONCENTRADA ÁLAVA,ES,C/LERMANDABIDE 8 - POL IND JUNDIZ,01015,VITORIA (ALAVA),42.8465088,-2.6724025
ESD02200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"FRANCISCO FONTECHA, 2",02071,ALBACETE,38.9948781,-1.8554035
ESD02600,SEDE DESCONCENTRADA ALBACETE,ES,"FRANCISCO FONTECHA, Nº 2",02001,ALBACETE,38.9949066,-1.8553339
ESD03200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,PLAZA PUERTA DEL MAR S/N,03002,ALICANTE,38.3442701,-0.4804387
ESD03600,SEDE DESCONCENTRADA ALICANTE,ES,PLAZA PUERTA DEL MAR S/N,03002,ALICANTE,38.3442701,-0.4804387
ESD04200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"MUELLE DE RIBERA, S/N",04071,ALMERIA,28.4778705,-16.2427558
ESD04600,SEDE DESCONCENTRADA ALMERÍA,ES,MUELLE DE PONIENTE S/N,04071,ALMERIA,36.8414197,-2.4628135
ESD05200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"MADRE SOLEDAD, 1",05071,AVILA,40.6549072,-4.7020145
ESD05500,SEDE DESCONCENTRADA CEUTA,ES,Avenida Muelle Cañonero Dato s/n,51001,CEUTA,35.888361,-5.304138
ESD05600,SEDE DESCONCENTRADA ÁVILA,ES,MADRE SOLEDAD 1,05001,AVILA,40.6549072,-4.7020145
ESD06200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"Pº DE SAN FRANCISCO, 17",06071,BADAJOZ,38.878187,-6.9701115
ESD06600,DEP.REG.EXTREMADURA,ES,PASEO DE SAN FRANCISCO 17 - 6ª,06071,BADAJOZ,38.878187,-6.9701115
ESD07200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"MUELLE VIEJO, S/N",07071,PALMA DE MALLORCA,39.8389063,3.1364972
ESD07600,DEP.REG.ISLAS BALEARES,ES,MUELLE VIEJO S/N,07071,PALMA DE MALLORCA,39.8389063,3.1364972
ESD08200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"AVDA. JOSEP CARNER, 27",08071,BARCELONA,41.3825802,2.177073
ESD08600,DEP.REG.CATALUÑA,ES,PG JOSEP CARNER 27 - 2ª,08071,BARCELONA,41.3825802,2.177073
ESD09200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"VITORIA, 39",09071,BURGOS,42.3369401,-3.7189679
ESD09600,SEDE DESCONCENTRADA BURGOS,ES,VICTORIA 39,09071,BURGOS,42.2409341,-4.4622595
ESD10200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"SANCHEZ HERRERO, 4",10071,CACERES,38.5561914,-6.3301472
ESD10600,SEDE DESCONCENTRADA CÁCERES,ES,"COMANDANTE SÁNCHEZ HERRERO, 4",10071,CÁCERES,39.4745175,-6.3716761
ESD11200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA DE SEVILLA, 2",11071,CADIZ,36.5301627,-6.290328
ESD11600,SEDE DESCONCENTRADA CÁDIZ,ES,PLAZA DE SEVILLA S/N,11006,CADIZ,36.5299867,-6.2890914
ESD11601,SEDE DESCONCENTRADA ALGECIRAS,ES,AVDA. DE LA HISPANIDAD 1,11207,ALGECIRAS (CADIZ),37.1912891,-3.7116791
ESD12200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"MUELLE DE COSTA, S/N",12071,CASTELLON DE LA PLANA,39.9860347,-0.0377354
ESD12600,SEDE DESCONCENTRADA CASTELLÓN,ES,PASEO RIBALTA 12,12004,GRAO-CASTELLON DE LA PLANA,39.9876743,-0.0428991
ESD13200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"RUIZ MOROTE, 4",13071,CIUDAD REAL,38.9844311,-3.9269677
ESD13600,SEDE DESCONCENTRADA CIUDAD REAL,ES,"RUIZ MOROTE, 4",13001,CIUDAD REAL,38.9844311,-3.9269677
ESD14200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"AVENIDA DE AMERICA, S/N",14071,CORDOBA,37.8853759,-4.7952001
ESD14600,SEDE DESCONCENTRADA CÓRDOBA,ES,"AVENIDA GRAN CAPITAN, 8 - 2ª PLANTA",14071,CORDOBA,37.8845813,-4.7760138
ESD15200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"ALFEREZ PROVISIONAL, 5",15071,LA CORUÑA,43.3664814,-8.4028156
ESD15600,DEP.REG.GALICIA,ES,AVDA. PORTO DA CORUÑA Nª 11,15071,A CORUÑA,43.3655852,-8.40342
ESD16200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PARQUE DE SAN JULIAN, 12",16071,CUENCA,40.0726579,-2.1333727
ESD16600,SEDE DESCONCENTRADA CUENCA,ES,"PARQUE SAN JULIÁN, Nº 12",16002,CUENCA,40.0727888,-2.1347412
ESD17200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,CALLE OVIEDO nº 30-32,17005,GIRONA,41.9793006,2.8199439
ESD17600,SEDE DESCONCENTRADA GIRONA,ES,"CARRETERA NACIONAL II, S/N",17700,LA JUNQUERA (GERONA),41.6282123,0.7903773
ESD18200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"AVDA. CONSTITUCION, 1",18071,GRANADA,37.1734995,-3.5995337
ESD18600,SEDE DESCONCENTRADA GRANADA,ES,AVENIDA DE LA CONSTITUCIÓN 1,18001,GRANADA,37.1734995,-3.5995337
ESD19200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"MAYOR, 17",19071,GUADALAJARA,41.770896,-0.3310429
ESD19600,SEDE DESCONCENTRADA GUADALAJARA,ES,"CALLE MAYOR, 17",19001,GUADALAJARA,40.6326979,-3.1646067
ESD20200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PASEO ERROTABURU, 2",20018,SAN SEBASTIAN,43.3000187,-2.0067271
ESD20600,SEDE DESCONCENTRADA GIPUZCOA,ES,"PLAZA DE EUSKADI, 8",20305,IRUN (GUIPUZCOA),43.3383176,-1.7888095
ESD21200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA 12 DE OCTUBRE, S/N",21071,HUELVA,37.2575874,-6.9484945
ESD21600,SEDE DESCONCENTRADA HUELVA,ES,PLAZA DOCE DE OCTUBRE,21001,HUELVA,37.2575874,-6.9484945
ESD22200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA DE NAVARRA, 11",22071,HUESCA,42.1365184,-0.4088218
ESD22600,SEDE DESCONCENTRADA HUESCA,ES,PLAZA NAVARRA 11,22002,HUESCA,42.1382539,-0.4080901
ESD23200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA DE LA CONSTITUCION, 2",23071,JAEN,37.7728858,-3.7883289
ESD23600,SEDE DESCONCENTRADA JAÉN,ES,PLAZA DE LA CONSTITUCIÓN 2,23001,JAEN,37.7728858,-3.7883289
ESD24200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"GRAN VIA DE SAN MARCOS, 18",24071,LEON,42.5989995,-5.5682413
ESD24600,SEDE DESCONCENTRADA LEÓN,ES,GRAN VÍA DE SAN MARCOS 18,24002,LEÓN,42.5989995,-5.5682413
ESD25200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"PLAZA CERVANTES, 17",25071,LLEIDA,41.6147605,0.6267842
ESD25600,SEDE DESCONCENTRADA LLEIDA,ES,CARRETERA DE ANDORRA KM. 9,25799,LA FARGA DE MOLES (LLEIDA)),42.4323333,1.4704394
ESD26200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"VICTOR PRADERA, 4",26071,LOGROÑO,40.3670265,-3.4869461
ESD26600,DEP.REG.LA RIOJA,ES,"VICTOR PRADERA,4-1ª PLANTA",26002,LOGROÑO,42.4661196,-2.4396676
ESD27200,OF. GESTORA DE IMPUESTOS ESPECIALES,ES,"RAIÑA, 2",27071,LUGO,42.87975,-8.5446953
